ticket_id,created_at,updated_at,severity,status,attack_pattern,affected_assets,affected_users,tactic_chain,technique_chain,initial_alert_id,total_alerts_correlated,analyst_assigned,containment_action,financial_impact_npr,is_confirmed_attack,resolution_notes,mitre_navigator_link
INC-20251101-4067,2025-11-01 00:33:29.779,2025-11-01 23:33:29.482,medium,resolved,DNS_Tunneling,WS-KTM-020|WS-KTM-010|WS-BTW-005|WS-PKR-007,user_9322,TA0011|TA0010,T1071.004|T1048.001,IDS-20250425-9173E1C0,38,analyst_05,account_disable,0,True,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1071/004/
INC-20251101-0227,2025-11-01 07:39:30.614,2025-11-02 15:39:30.871,critical,resolved,Ransomware_Staging,WS-KTM-021|ATM-KTM-004|WS-PKR-001|ATM-KTM-007,,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20250519-97AD320A,70,analyst_08,endpoint_quarantine,0,False,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1566/002/
INC-20251101-1637,2025-11-01 12:37:24.215,2025-11-04 10:37:24.436,high,open,DataExfil_HTTPS,WS-KTM-055|WS-KTM-048|WS-KTM-022|WS-KTM-044,user_4395|user_4137,TA0009|TA0010,T1213|T1048.002,IDS-20250709-F78BFDBD,60,analyst_03,network_isolation,0,True,,https://attack.mitre.org/techniques/T1213/
INC-20251101-4787,2025-11-01 14:28:18.418,2025-11-02 03:28:18.616,medium,contained,WebApp_SQLi,WS-KTM-027|SRV-PROXY-01|WS-KTM-044|ATM-KTM-001,user_4208|user_8095,TA0001|TA0006,T1190|T1555,IDS-20260120-83F59A4E,30,analyst_04,firewall_block,0,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1190/
INC-20251101-3298,2025-11-01 19:28:57.374,2025-11-04 15:28:57.606,high,resolved,LateralSpread,SRV-PROXY-01|WS-BTW-005,user_1360,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20260624-65B7D615,68,analyst_03,firewall_block,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1110/001/
INC-20251101-3332,2025-11-01 21:23:13.028,2025-11-04 07:23:13.112,low,resolved,Recon_PortScan,WS-KTM-003|SRV-APP-02,user_7108|user_3987|user_9316,TA0007,T1046,IDS-20250705-60CFE4DA,26,analyst_02,none,0,True,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1046/
INC-20251101-2741,2025-11-01 22:58:55.143,2025-11-03 09:58:55.505,low,resolved,Recon_PortScan,WS-KTM-024,,TA0007,T1046,IDS-20260502-94363DE6,36,analyst_05,network_isolation,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1046/
INC-20251102-1618,2025-11-02 03:47:08.823,2025-11-04 09:47:08.400,medium,resolved,BruteForce_SSH,WS-KTM-034|WS-KTM-032,user_9295|user_8578|user_7396,TA0006|TA0001,T1110.001|T1078,IDS-20260502-E3739249,50,analyst_04,firewall_block,0,True,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1110/001/
INC-20251102-3880,2025-11-02 07:01:09.883,2025-11-03 14:01:09.307,critical,resolved,Saturday_Night_C2,WS-PKR-017,user_4779,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20260625-7532B3AE,36,analyst_02,endpoint_quarantine,2906675,True,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1566/001/
INC-20251102-4104,2025-11-02 10:36:27.014,2025-11-02 17:36:27.294,critical,investigating,SWIFT_Tampering,ATM-KTM-004|WS-KTM-003,user_2767|user_4661,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20260209-6870A8CA,26,analyst_02,account_disable,3037223,True,,https://attack.mitre.org/techniques/T1190/
INC-20251102-3499,2025-11-02 10:37:08.298,2025-11-03 02:37:08.631,low,investigating,Recon_PortScan,WS-KTM-015|WS-KTM-008|WS-KTM-052|WS-BTW-006,user_3748|user_1312,TA0007,T1046,IDS-20250428-6D600D01,70,analyst_08,endpoint_quarantine,0,True,,https://attack.mitre.org/techniques/T1046/
INC-20251102-4504,2025-11-02 12:38:31.953,2025-11-05 09:38:31.482,high,resolved,InsiderDataGrab,WS-KTM-042|WS-BTW-004|WS-PKR-015|WS-KTM-004,user_2975|user_3411,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250629-C44E8FCA,50,analyst_05,firewall_block,1783129,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1078/
INC-20251102-2545,2025-11-02 12:45:44.766,2025-11-03 11:45:44.000,high,open,DataExfil_HTTPS,WS-KTM-025|WS-KTM-018|WS-KTM-015,user_4245|user_1956|user_4647,TA0009|TA0010,T1213|T1048.002,IDS-20251128-E971D7BC,58,analyst_06,none,3774097,True,,https://attack.mitre.org/techniques/T1213/
INC-20251102-0398,2025-11-02 18:23:16.562,2025-11-03 12:23:16.910,high,resolved,DataExfil_HTTPS,SRV-APP-02|WS-KTM-046|SRV-SQL-01|WS-KTM-014,user_5218|user_6318|user_8447,TA0009|TA0010,T1213|T1048.002,IDS-20251107-51CF509D,63,analyst_08,account_disable,0,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1213/
INC-20251102-3359,2025-11-02 19:35:00.044,2025-11-05 07:35:00.037,high,resolved,LateralSpread,WS-KTM-059|WS-KTM-003|WS-BTW-009,user_2217,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20260209-CB073D9F,7,analyst_08,endpoint_quarantine,0,True,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1110/001/
INC-20251103-2282,2025-11-03 04:12:13.402,2025-11-04 20:12:13.324,high,resolved,DataExfil_HTTPS,WS-PKR-018|WS-KTM-051|WS-KTM-036|WS-KTM-032,user_6183|user_1242|user_9035,TA0009|TA0010,T1213|T1048.002,IDS-20260311-F76A86B6,44,analyst_01,firewall_block,2836870,True,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1213/
INC-20251103-3460,2025-11-03 10:21:22.507,2025-11-03 19:21:22.891,medium,false_positive,DNS_Tunneling,WS-KTM-024|SRV-APP-02|WS-KTM-027|WS-KTM-034,user_3554,TA0011|TA0010,T1071.004|T1048.001,IDS-20251026-183A1C27,11,analyst_05,account_disable,0,False,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1071/004/
INC-20251103-2796,2025-11-03 10:52:22.402,2025-11-05 14:52:22.665,high,resolved,DataExfil_HTTPS,WS-KTM-013|ATM-PKR-004|WS-KTM-034,user_2392|user_7415|user_1678,TA0009|TA0010,T1213|T1048.002,IDS-20250105-E3B27E9E,9,analyst_03,network_isolation,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1213/
INC-20251103-4315,2025-11-03 15:23:34.877,2025-11-04 12:23:34.737,high,false_positive,LateralSpread,WS-PKR-016|WS-KTM-052|WS-KTM-030|WS-PKR-019,,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20260119-F628666A,31,analyst_08,firewall_block,0,False,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1110/001/
INC-20251103-2049,2025-11-03 17:31:14.154,2025-11-05 00:31:14.422,medium,resolved,WebApp_SQLi,WS-KTM-036|WS-KTM-013|WS-KTM-031,user_5591|user_9763,TA0001|TA0006,T1190|T1555,IDS-20260217-D2196D1C,4,analyst_04,firewall_block,0,False,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1190/
INC-20251103-4427,2025-11-03 20:02:26.056,2025-11-03 23:02:26.292,critical,false_positive,SWIFT_Tampering,WS-PKR-012|WS-KTM-030|WS-PKR-008,user_3743,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250409-BC6B54A3,44,analyst_01,endpoint_quarantine,0,False,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1190/
INC-20251104-1235,2025-11-04 00:10:10.397,2025-11-06 21:10:10.323,critical,resolved,Ransomware_Staging,WS-KTM-045|ATM-PKR-001,user_7635,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20250713-72267F71,72,analyst_02,none,0,True,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1566/002/
INC-20251104-2493,2025-11-04 00:54:01.622,2025-11-06 09:54:01.397,critical,false_positive,ATM_Jackpotting,WS-PKR-001|WS-PKR-015,user_1020|user_7919|user_2372,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20260417-4DDF440D,10,analyst_06,firewall_block,0,False,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1195/
INC-20251104-0426,2025-11-04 08:10:04.788,2025-11-05 19:10:04.985,low,resolved,Recon_PortScan,WS-KTM-017|WS-PKR-004|WS-KTM-030,user_6454,TA0007,T1046,IDS-20251227-6D18A5D1,44,analyst_02,firewall_block,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1046/
INC-20251104-4660,2025-11-04 09:35:14.832,2025-11-05 07:35:14.149,critical,resolved,Saturday_Night_C2,WS-KTM-029,user_8633,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20260315-8DE7FDE3,31,analyst_02,account_disable,0,False,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1566/001/
INC-20251104-2607,2025-11-04 13:18:31.990,2025-11-05 03:18:31.439,low,investigating,Recon_PortScan,WS-KTM-017,,TA0007,T1046,IDS-20250517-216FBEEF,61,analyst_07,endpoint_quarantine,0,True,,https://attack.mitre.org/techniques/T1046/
INC-20251104-0007,2025-11-04 21:38:24.852,2025-11-07 06:38:24.680,critical,contained,SWIFT_Tampering,WS-KTM-004|WS-KTM-059|WS-KTM-015|WS-KTM-011,user_1188|user_4332,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250209-94356998,64,analyst_04,firewall_block,0,True,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1190/
INC-20251104-2894,2025-11-04 23:29:53.123,2025-11-07 08:29:53.901,critical,contained,ATM_Jackpotting,WS-KTM-018|WS-PKR-009|WS-KTM-052|WS-KTM-017,user_2540|user_2578|user_3807,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20250705-56022ECC,20,analyst_02,account_disable,1472279,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1195/
INC-20251105-0657,2025-11-05 00:55:09.671,2025-11-07 02:55:09.240,medium,investigating,BruteForce_SSH,SRV-DC-02|SRV-SQL-02,user_4865|user_7142,TA0006|TA0001,T1110.001|T1078,IDS-20250709-B7FDBDD1,18,analyst_01,none,0,True,,https://attack.mitre.org/techniques/T1110/001/
INC-20251105-4193,2025-11-05 02:16:07.592,2025-11-06 14:16:07.194,medium,investigating,DNS_Tunneling,WS-KTM-059|WS-KTM-024,user_8691,TA0011|TA0010,T1071.004|T1048.001,IDS-20250620-2BCEEAD9,59,analyst_02,account_disable,0,True,,https://attack.mitre.org/techniques/T1071/004/
INC-20251105-3526,2025-11-05 05:58:21.158,2025-11-07 11:58:21.089,critical,resolved,Ransomware_Staging,WS-KTM-048,,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20251026-D7547E4D,30,analyst_05,firewall_block,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1566/002/
INC-20251105-3251,2025-11-05 06:26:42.400,2025-11-07 07:26:42.490,low,open,Recon_PortScan,WS-BTW-005|WS-KTM-032|WS-PKR-013|SRV-SQL-01,user_8862|user_8236,TA0007,T1046,IDS-20251120-8E030DFF,9,analyst_07,network_isolation,0,False,,https://attack.mitre.org/techniques/T1046/
INC-20251105-2197,2025-11-05 10:23:42.030,2025-11-05 11:23:42.275,critical,open,SWIFT_Tampering,WS-KTM-022|WS-PKR-006|WS-KTM-046|WS-BTW-006,,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250428-E2324855,41,analyst_03,endpoint_quarantine,0,True,,https://attack.mitre.org/techniques/T1190/
INC-20251105-1706,2025-11-05 10:39:11.644,2025-11-07 14:39:11.100,medium,false_positive,BruteForce_SSH,WS-KTM-003|WS-KTM-039|WS-KTM-032,user_6825,TA0006|TA0001,T1110.001|T1078,IDS-20260207-F5D9A666,14,analyst_01,none,0,False,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1110/001/
INC-20251105-0804,2025-11-05 12:13:22.777,2025-11-05 14:13:22.742,medium,resolved,BruteForce_SSH,WS-KTM-008|WS-KTM-048|WS-PKR-019|WS-PKR-009,user_1598|user_9668|user_6381,TA0006|TA0001,T1110.001|T1078,IDS-20250304-72B12639,28,analyst_01,account_disable,0,False,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1110/001/
INC-20251105-1586,2025-11-05 17:20:17.313,2025-11-07 07:20:17.854,critical,false_positive,ATM_Jackpotting,WS-PKR-019|WS-KTM-003,,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20250615-2DD0CB09,50,analyst_08,network_isolation,0,False,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1195/
INC-20251105-4865,2025-11-05 17:47:39.830,2025-11-06 23:47:39.138,high,open,InsiderDataGrab,ATM-KTM-009|ATM-PKR-001|WS-KTM-021|WS-KTM-043,,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250721-85397EC4,44,analyst_07,network_isolation,0,True,,https://attack.mitre.org/techniques/T1078/
INC-20251105-3936,2025-11-05 18:23:54.195,2025-11-06 18:23:54.568,high,contained,InsiderDataGrab,WS-KTM-035,user_9474|user_1110|user_7600,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20260619-F9DE2024,11,analyst_02,none,0,True,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1078/
INC-20251105-4799,2025-11-05 19:59:06.421,2025-11-08 09:59:06.714,critical,false_positive,SWIFT_Tampering,ATM-KTM-006|SRV-FILE-01|WS-KTM-017,,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20251219-1E823BC2,44,analyst_07,firewall_block,0,False,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1190/
INC-20251105-1764,2025-11-05 22:55:43.402,2025-11-07 18:55:43.578,critical,resolved,Ransomware_Staging,WS-BTW-001|WS-KTM-047,user_1629,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20251227-EEF29029,70,analyst_05,endpoint_quarantine,1932042,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1566/002/
INC-20251105-4437,2025-11-05 23:16:27.413,2025-11-08 00:16:27.217,high,resolved,LateralSpread,WS-KTM-033,user_1889|user_9197,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20250721-78D0A228,38,analyst_07,network_isolation,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1110/001/
INC-20251106-3065,2025-11-06 00:36:38.676,2025-11-08 22:36:38.066,critical,resolved,ATM_Jackpotting,ATM-KTM-005|ATM-PKR-004|ATM-KTM-009|WS-KTM-008,user_2783|user_9143|user_6665,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20250629-FD98FA6E,16,analyst_03,account_disable,0,True,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1195/
INC-20251106-4080,2025-11-06 00:42:45.772,2025-11-06 12:42:45.176,medium,resolved,WebApp_SQLi,WS-KTM-006|WS-KTM-027|WS-KTM-001|WS-PKR-007,user_3218|user_8685|user_5354,TA0001|TA0006,T1190|T1555,IDS-20251026-10CFA44D,43,analyst_06,endpoint_quarantine,0,True,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1190/
INC-20251106-4916,2025-11-06 06:37:29.515,2025-11-06 16:37:29.439,high,resolved,InsiderDataGrab,SWIFT-GW-03|WS-PKR-003|WS-KTM-029,,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20260408-66EC97B3,49,analyst_04,endpoint_quarantine,0,True,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1078/
INC-20251106-1246,2025-11-06 10:28:23.234,2025-11-07 18:28:23.488,critical,open,Ransomware_Staging,WS-PKR-003|WS-BTW-002|WS-KTM-047|ATM-KTM-002,user_9109,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20260224-16ACA7C1,48,analyst_08,none,0,True,,https://attack.mitre.org/techniques/T1566/002/
INC-20251106-2078,2025-11-06 13:30:02.211,2025-11-09 13:30:02.962,medium,resolved,DNS_Tunneling,WS-KTM-035,user_7783,TA0011|TA0010,T1071.004|T1048.001,IDS-20250418-185BA1D1,57,analyst_01,network_isolation,0,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1071/004/
INC-20251106-3458,2025-11-06 18:26:55.706,2025-11-09 03:26:55.219,high,resolved,DataExfil_HTTPS,ATM-KTM-008,user_8686|user_6390,TA0009|TA0010,T1213|T1048.002,IDS-20250904-ED3A13A5,53,analyst_03,endpoint_quarantine,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1213/
INC-20251106-2388,2025-11-06 18:38:33.057,2025-11-07 01:38:33.456,critical,contained,Saturday_Night_C2,WS-KTM-002|SRV-PROXY-01,,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20250904-D74801C3,78,analyst_06,account_disable,1431723,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1566/001/
INC-20251107-2101,2025-11-07 01:43:29.535,2025-11-07 07:43:29.088,critical,contained,SWIFT_Tampering,WS-BTW-008|ATM-KTM-006,,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250304-1A2C543A,64,analyst_08,account_disable,2418624,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1190/
INC-20251107-2213,2025-11-07 02:12:44.911,2025-11-07 14:12:44.003,high,contained,DataExfil_HTTPS,WS-KTM-031|WS-KTM-040|WS-BTW-004,user_7947|user_4467|user_6457,TA0009|TA0010,T1213|T1048.002,IDS-20260218-432DE513,14,analyst_08,firewall_block,0,False,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1213/
INC-20251107-1218,2025-11-07 03:28:21.871,2025-11-08 14:28:21.850,low,contained,Recon_PortScan,WS-KTM-033|ATM-PKR-004|WS-PKR-003,user_9017|user_7149,TA0007,T1046,IDS-20250804-526C22BB,8,analyst_03,endpoint_quarantine,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1046/
INC-20251107-4037,2025-11-07 04:53:06.405,2025-11-08 16:53:06.793,high,false_positive,InsiderDataGrab,WS-KTM-030|WS-KTM-044|WS-KTM-009|ATM-PKR-001,user_7265|user_3727|user_3210,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20260120-7A06E108,55,analyst_02,none,0,False,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1078/
INC-20251107-3699,2025-11-07 05:35:55.302,2025-11-07 10:35:55.629,medium,resolved,BruteForce_SSH,ATM-PKR-004|WS-BTW-004,,TA0006|TA0001,T1110.001|T1078,IDS-20260217-D6683540,52,analyst_08,firewall_block,0,True,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1110/001/
INC-20251107-0017,2025-11-07 14:05:16.614,2025-11-10 10:05:16.997,critical,contained,SWIFT_Tampering,SWIFT-GW-02|WS-PKR-019|WS-PKR-008,user_5506,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20260625-A1906ADD,45,analyst_01,firewall_block,3107021,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1190/
INC-20251107-2222,2025-11-07 14:09:29.965,2025-11-10 13:09:29.492,critical,resolved,Saturday_Night_C2,WS-PKR-002|WS-KTM-008|WS-KTM-004|WS-KTM-031,user_9748|user_7530,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20250804-CA77BC36,1,analyst_06,network_isolation,0,True,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1566/001/
INC-20251107-4377,2025-11-07 15:20:43.447,2025-11-07 23:20:43.110,critical,investigating,Saturday_Night_C2,WS-PKR-018,,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20250620-BFCA3D68,59,analyst_08,account_disable,0,True,,https://attack.mitre.org/techniques/T1566/001/
INC-20251107-4329,2025-11-07 17:49:58.344,2025-11-09 00:49:58.045,high,false_positive,DataExfil_HTTPS,WS-KTM-053|WS-KTM-058|ATM-KTM-004,user_3444|user_2927|user_7639,TA0009|TA0010,T1213|T1048.002,IDS-20260402-8F4993CE,47,analyst_02,firewall_block,0,False,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1213/
INC-20251107-4701,2025-11-07 21:41:35.580,2025-11-10 15:41:35.633,critical,resolved,ATM_Jackpotting,WS-KTM-015|WS-PKR-001|WS-KTM-037,user_2818,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20250802-B442EA01,77,analyst_01,account_disable,1279521,True,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1195/
INC-20251108-4782,2025-11-08 00:48:43.081,2025-11-09 11:48:43.315,high,investigating,DataExfil_HTTPS,WS-KTM-035|WS-BTW-001|ATM-KTM-009,user_4439|user_1011,TA0009|TA0010,T1213|T1048.002,IDS-20260502-D8F28DCA,47,analyst_04,account_disable,0,True,,https://attack.mitre.org/techniques/T1213/
INC-20251108-2606,2025-11-08 13:03:22.775,2025-11-10 00:03:22.515,high,resolved,DataExfil_HTTPS,WS-KTM-047|ATM-KTM-002|WS-KTM-003,user_8215,TA0009|TA0010,T1213|T1048.002,IDS-20260302-362CE65B,31,analyst_03,firewall_block,0,True,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1213/
INC-20251108-3283,2025-11-08 15:01:41.765,2025-11-08 18:01:41.801,critical,resolved,Saturday_Night_C2,WS-KTM-055|WS-KTM-029|WS-KTM-049,user_9163|user_6113|user_7143,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20260408-A96CFF4C,11,analyst_05,network_isolation,1022307,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1566/001/
INC-20251108-2370,2025-11-08 15:34:35.243,2025-11-09 19:34:35.152,high,resolved,InsiderDataGrab,SRV-APP-01|WS-KTM-032|WS-BTW-006|WS-KTM-044,user_3916,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20260603-14B7852E,17,analyst_03,firewall_block,3032873,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1078/
INC-20251108-1991,2025-11-08 17:30:07.099,2025-11-10 14:30:07.985,medium,resolved,DNS_Tunneling,WS-PKR-004|ATM-KTM-008|WS-KTM-026|SRV-SQL-02,user_3284,TA0011|TA0010,T1071.004|T1048.001,IDS-20260104-45ED68F2,35,analyst_01,firewall_block,0,True,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1071/004/
INC-20251108-0402,2025-11-08 19:02:39.087,2025-11-09 16:02:39.642,critical,resolved,SWIFT_Tampering,WS-PKR-001,user_6204,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20251026-7714AEA1,50,analyst_08,network_isolation,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1190/
INC-20251108-1568,2025-11-08 20:05:02.103,2025-11-09 11:05:02.366,medium,resolved,WebApp_SQLi,WS-PKR-005,user_4552|user_9663|user_9772,TA0001|TA0006,T1190|T1555,IDS-20251107-4803FD7F,74,analyst_02,network_isolation,0,True,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1190/
INC-20251109-0358,2025-11-09 02:48:43.034,2025-11-09 14:48:43.537,high,false_positive,InsiderDataGrab,ATM-KTM-003|WS-PKR-010|WS-KTM-004|WS-KTM-025,user_2086|user_9001,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250804-6F9E9921,9,analyst_07,endpoint_quarantine,0,False,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1078/
INC-20251109-0271,2025-11-09 08:47:41.822,2025-11-10 20:47:41.856,critical,resolved,ATM_Jackpotting,WS-KTM-020,user_9795,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20260128-7A76E862,25,analyst_08,firewall_block,0,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1195/
INC-20251109-1437,2025-11-09 10:53:49.979,2025-11-10 09:53:49.243,medium,resolved,WebApp_SQLi,WS-KTM-027|WS-KTM-005|WS-BTW-002,,TA0001|TA0006,T1190|T1555,IDS-20260217-82EEB991,33,analyst_04,firewall_block,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1190/
